Feature	Gain	Cover	Frequency
Master_msaldodolares_lag1	2.28013202815502e-05	8.173875724046e-05	4.79915534865864e-05
rf_017_011	2.25417893788936e-05	0.000170199204679639	7.19873302298795e-05
mcaja_ahorro_adicional_min6	2.25354434340611e-05	0.000618289209695808	0.000119978883716466
rf_040_008	2.25294514284614e-05	0.000133436108444142	9.59831069731727e-05
rf_029_015	2.24760078843912e-05	3.09753284152216e-05	4.79915534865864e-05
ctarjeta_master_debitos_automaticos_max6	2.24546902460115e-05	0.000212941388190783	7.19873302298795e-05
Visa_mpagosdolares_lag2	2.24491222634527e-05	0.000284509036311234	7.19873302298795e-05
rf_019_015	2.24400987331229e-05	0.000140254166961121	7.19873302298795e-05
rf_010_015	2.23457748876569e-05	0.00043045460277437	0.000119978883716466
rf_041_004	2.2167556883464e-05	1.06501163490136e-05	9.59831069731727e-05
rf_009_011	2.21661769684808e-05	1.49569298665987e-05	7.19873302298795e-05
rf_022_013	2.18987704378702e-05	0.00106963447981559	0.000191966213946345
mtarjeta_master_consumo_min6	2.18048323733672e-05	0.000381512251728038	9.59831069731727e-05
rf_027_010	2.1769893834841e-05	0.000183422921998687	9.59831069731727e-05
tcuentas_min6	2.16967104981298e-05	0.000171589459388672	4.79915534865864e-05
rf_046_007	2.15495885836681e-05	0.000461496538703684	9.59831069731727e-05
rf_028_003	2.12966311582078e-05	2.09870356636783e-05	4.79915534865864e-05
rf_025_013	2.12485165437065e-05	7.16668508010136e-06	4.79915534865864e-05
rf_040_006	2.12298812110807e-05	0.00153510337728525	0.000263953544176225
rf_015_008	2.12072611819303e-05	0.000128155691475888	7.19873302298795e-05
rf_010_009	2.0998582962559e-05	0.000233772533927862	4.79915534865864e-05
rf_024_006	2.09937647807437e-05	0.000133226365633808	4.79915534865864e-05
Master_mconsumototal_delta2	2.09197402783243e-05	3.68041944888733e-06	2.39957767432932e-05
rf_026_015	2.0754740592402e-05	0.000126704497977366	7.19873302298795e-05
rf_022_010	2.05710203692239e-05	0.000718046008088811	0.000143974660459759
rf_039_014	2.05453260130176e-05	0.000285758990086328	7.19873302298795e-05
Visa_delinquency_lag1	2.03830637558444e-05	0.000127109811786524	4.79915534865864e-05
cforex_sell_delta2	2.03110556829958e-05	4.80991282615464e-06	2.39957767432932e-05
rf_004_011	2.01968753985503e-05	2.69165215990439e-05	7.19873302298795e-05
mcaja_ahorro_adicional_lag1	1.99402848156678e-05	9.06726672157337e-05	2.39957767432932e-05
rf_043_011	1.98133463979577e-05	0.000203277629922796	7.19873302298795e-05
rf_024_004	1.96889409178851e-05	0.000138231849458787	7.19873302298795e-05
mtarjeta_visa_descuentos_lag2	1.96178551351528e-05	0.000184397942630506	4.79915534865864e-05
rf_002_007	1.95469956047149e-05	0.000116992555550249	7.19873302298795e-05
mttarjeta_master_debitos_automaticos	1.95401853146504e-05	0.000204030153113924	7.19873302298795e-05
rf_019_012	1.94551531740866e-05	0.000845634827104339	0.000167970437203052
mtarjeta_visa_descuentos_avg6	1.94498023233266e-05	0.000342837378119976	9.59831069731727e-05
catm_trx_other_delta2	1.90486587655761e-05	7.0754186139834e-05	4.79915534865864e-05
rf_006_015	1.90300721555978e-05	3.86748736080613e-06	2.39957767432932e-05
rf_024_008	1.90258930485092e-05	0.000288406284476209	7.19873302298795e-05
rf_020_010	1.86785375335486e-05	0.000143578873941133	4.79915534865864e-05
rf_018_007	1.86305544461944e-05	2.94504414968532e-05	7.19873302298795e-05
rf_003_015	1.83962172325383e-05	0.000545359650489343	9.59831069731727e-05
cdescubierto_preacordado_lag1	1.82691117657509e-05	8.32948221441482e-05	9.59831069731727e-05
rf_027_001	1.82359187620754e-05	0.000193429638105192	7.19873302298795e-05
rf_029_000	1.82223639455199e-05	0.000611618538018522	0.000119978883716466
rf_040_004	1.80755300467087e-05	1.234506500549e-05	7.19873302298795e-05
rf_034_008	1.80308785003872e-05	0.000396877329766096	9.59831069731727e-05
ctarjeta_master_transacciones_lag1	1.78325882054856e-05	0.000131899884076566	7.19873302298795e-05
rf_023_003	1.77676592373086e-05	2.69391964974583e-05	7.19873302298795e-05
rf_005_011	1.76330000800611e-05	1.44637508260855e-05	7.19873302298795e-05
rf_044_007	1.74077462399867e-05	0.000108668033469862	7.19873302298795e-05
rf_037_002	1.73791088438584e-05	2.37094406545572e-06	2.39957767432932e-05
mttarjeta_master_debitos_automaticos_min6	1.73672208378758e-05	6.27386095503435e-05	4.79915534865864e-05
Visa_mpagosdolares_lag1	1.73266623139651e-05	0.000214755380063935	7.19873302298795e-05
rf_045_009	1.73051627456995e-05	0.000533741599414264	0.000119978883716466
rf_005_007	1.73035290569264e-05	0.000183204676101448	7.19873302298795e-05
rf_016_006	1.72524145994165e-05	5.57604095633119e-05	4.79915534865864e-05
rf_007_009	1.72044867150619e-05	0.000182854632357176	0.000119978883716466
mcaja_ahorro_adicional_delta2	1.70788984507179e-05	0.000505491510352224	9.59831069731727e-05
rf_014_000	1.70236719297625e-05	3.03942841433526e-05	7.19873302298795e-05
rf_008_005	1.69727160408691e-05	0.000612093293704073	0.000119978883716466
rf_019_009	1.68957750599711e-05	2.36059864305415e-05	2.39957767432932e-05
rf_045_002	1.68731600710946e-05	7.91495672777657e-06	2.39957767432932e-05
mcaja_ahorro_adicional_tend6	1.6812340126198e-05	0.000288178118310914	7.19873302298795e-05
rf_024_005	1.67889986978475e-05	0.000538099431453282	0.000119978883716466
mprestamos_prendarios_delta2	1.67365420874064e-05	0.000234328068939015	4.79915534865864e-05
cforex_sell_delta1	1.673375281584e-05	8.81231583252646e-05	4.79915534865864e-05
rf_001_001	1.67179561174628e-05	3.08095182205663e-05	4.79915534865864e-05
mtarjeta_visa_descuentos	1.66356777265352e-05	0.000273258035154239	4.79915534865864e-05
mttarjeta_master_debitos_automaticos_lag2	1.6614655944232e-05	8.75548686837536e-05	4.79915534865864e-05
cprestamos_prendarios_tend6	1.65304009658985e-05	0.000277128356877346	4.79915534865864e-05
rf_037_014	1.64511857814224e-05	1.09307182168918e-05	4.79915534865864e-05
ccaja_ahorro_lag2	1.62632050067301e-05	2.34756057646587e-05	4.79915534865864e-05
rf_013_008	1.62059442952388e-05	0.000552129524847192	9.59831069731727e-05
catm_trx_lag1	1.62042981257875e-05	1.29516185380752e-05	7.19873302298795e-05
rf_021_003	1.594090589331e-05	9.76267751232e-05	4.79915534865864e-05
rf_025_007	1.59373351392787e-05	7.75509869395505e-05	4.79915534865864e-05
mtarjeta_visa_descuentos_delta1	1.57528643153137e-05	0.000150292061052946	9.59831069731727e-05
minversion1_pesos_ratioavg6	1.57499830387479e-05	0.000371207927579844	7.19873302298795e-05
rf_002_005	1.53528699400087e-05	0.000712279497985799	0.000143974660459759
Visa_status_lag2	1.51998702661553e-05	0.00050455758797378	0.000119978883716466
rf_007_001	1.51727532726443e-05	0.000678014892119338	0.000143974660459759
cseguro_vida_lag1	1.51486206012984e-05	3.02284739486973e-05	4.79915534865864e-05
mcheques_depositados	1.50783695839265e-05	0.000349917615149873	7.19873302298795e-05
rf_002_013	1.50604062078141e-05	2.53250271665832e-05	2.39957767432932e-05
rf_031_011	1.48371713574497e-05	1.88981106472517e-05	4.79915534865864e-05
rf_031_009	1.47540418802748e-05	0.000627893446355458	0.000119978883716466
rf_003_012	1.44654913207182e-05	0.000131872957634699	4.79915534865864e-05
ctarjeta_master_transacciones_delta2	1.44456169607649e-05	0.000126045508742198	4.79915534865864e-05
rf_042_015	1.43279286456964e-05	7.41199913732215e-05	7.19873302298795e-05
rf_005_014	1.42518209900804e-05	0.000305402538018953	7.19873302298795e-05
cseguro_vivienda_lag1	1.40346899913933e-05	7.31832346324766e-05	4.79915534865864e-05
rf_036_007	1.40289776809919e-05	0.000154637138461606	4.79915534865864e-05
rf_002_002	1.39966466441549e-05	6.28548184047173e-05	4.79915534865864e-05
Master_mconsumosdolares_lag1	1.39453228952723e-05	1.11333751214705e-05	7.19873302298795e-05
rf_021_015	1.39337312253923e-05	1.74029845330521e-06	2.39957767432932e-05
ctarjeta_master_descuentos_ratiomax6	1.37826343749365e-05	2.76775478770772e-06	2.39957767432932e-05
rf_002_010	1.37407925812941e-05	0.000137333356609117	4.79915534865864e-05
rf_048_011	1.37176410832643e-05	0.000488387551042011	9.59831069731727e-05
ctarjeta_debito_delta1	1.35973889488803e-05	0.000368781713449503	7.19873302298795e-05
ctarjeta_master_descuentos_max6	1.35133512623542e-05	2.00956287197622e-06	2.39957767432932e-05
rf_019_008	1.34925907742495e-05	0.000289598133824116	7.19873302298795e-05
mtarjeta_visa_descuentos_max6	1.34574967072721e-05	8.94751491432232e-05	4.79915534865864e-05
rf_044_008	1.34303000294311e-05	0.000108013295778146	7.19873302298795e-05
ccheques_emitidos_lag1	1.33722655958965e-05	0.000815494218386997	0.000143974660459759
rf_004_006	1.32712256254828e-05	0.000758026105536851	0.000143974660459759
ctarjeta_master_debitos_automaticos_lag1	1.31478709225083e-05	6.94631341113641e-05	2.39957767432932e-05
mpagodeservicios_ratiomax6	1.29966422248881e-05	0.000264786126234158	4.79915534865864e-05
rf_005_004	1.26506688650325e-05	9.23010083581178e-06	2.39957767432932e-05
cforex_lag2	1.25870481279435e-05	1.14111426270469e-05	2.39957767432932e-05
rf_024_014	1.25041111412284e-05	5.87563305163145e-06	2.39957767432932e-05
rf_029_014	1.25034339844324e-05	1.36573747512234e-05	4.79915534865864e-05
rf_032_012	1.24650395781177e-05	5.91106258040395e-06	2.39957767432932e-05
rf_016_000	1.23725470321628e-05	0.00111931093069809	0.000191966213946345
rf_050_008	1.23501898172935e-05	2.34685198589042e-05	4.79915534865864e-05
rf_017_010	1.22200841874802e-05	9.17908231437938e-06	2.39957767432932e-05
rf_009_015	1.20610781072446e-05	0.000470891032553	9.59831069731727e-05
rf_026_007	1.20448183437049e-05	1.22274389699653e-05	4.79915534865864e-05
mtarjeta_visa_descuentos_lag1	1.20108222563906e-05	9.18432588463771e-05	2.39957767432932e-05
rf_008_008	1.19706511135298e-05	7.78004108221089e-05	2.39957767432932e-05
rf_046_011	1.19579921856559e-05	0.000276612502938419	4.79915534865864e-05
rf_043_008	1.19255585832456e-05	0.000286001328063131	7.19873302298795e-05
rf_023_002	1.18802487611539e-05	4.71014327313128e-05	4.79915534865864e-05
rf_030_002	1.18638337891803e-05	4.03386442792179e-05	4.79915534865864e-05
ccajas_consultas_delta2	1.18449847649427e-05	0.000270283371918499	7.19873302298795e-05
rf_019_010	1.17148397729905e-05	6.65607471143209e-05	4.79915534865864e-05
rf_003_014	1.15466219922e-05	2.03748134064895e-05	4.79915534865864e-05
rf_023_000	1.14183455817848e-05	0.000175237283671088	4.79915534865864e-05
ctarjeta_master_descuentos_avg6	1.14154443041322e-05	0.000216199487656702	4.79915534865864e-05
rf_046_010	1.13491914240151e-05	5.29884032321515e-06	2.39957767432932e-05
rf_017_001	1.13467317703599e-05	2.37519560890842e-05	4.79915534865864e-05
rf_029_012	1.12971258748239e-05	0.00054100890435608	9.59831069731727e-05
rf_034_007	1.11660326713468e-05	2.55276840711619e-05	4.79915534865864e-05
rf_016_003	1.10677798123821e-05	0.000470436117403561	9.59831069731727e-05
rf_024_007	1.1060498616729e-05	1.16832414080197e-05	2.39957767432932e-05
ctarjeta_master_lag2	1.08845943382617e-05	8.13121857140391e-05	4.79915534865864e-05
rf_030_010	1.08821858873888e-05	0.000119522223904605	4.79915534865864e-05
rf_007_013	1.06936425221259e-05	0.000125557998426288	4.79915534865864e-05
rf_039_000	1.06313279360119e-05	0.000376433074483212	7.19873302298795e-05
rf_022_011	1.0591201915603e-05	0.000954341124465275	0.000167970437203052
rf_038_015	1.04687608622754e-05	2.47496516193178e-05	4.79915534865864e-05
rf_037_004	1.04060136926553e-05	0.000698348607272452	0.000119978883716466
rf_021_005	1.03831587707411e-05	2.59769304959972e-06	2.39957767432932e-05
ctarjeta_master_descuentos_tend6	1.03600579954674e-05	1.16974132195287e-05	4.79915534865864e-05
mprestamos_prendarios_lag1	1.0280927935617e-05	0.000315366738690931	7.19873302298795e-05
mprestamos_hipotecarios_ratioavg6	1.02471142582147e-05	0.000235650298952805	4.79915534865864e-05
ctarjeta_master_debitos_automaticos_delta2	1.02453900045204e-05	2.71319331339807e-05	2.39957767432932e-05
rf_024_012	1.00991170961929e-05	1.44481618334256e-05	2.39957767432932e-05
mprestamos_prendarios_ratiomax6	1.00364096887334e-05	0.000202773113433076	4.79915534865864e-05
rf_020_014	9.93735342611255e-06	0.000449165645509703	9.59831069731727e-05
active_quarter_ratiomax6	9.91181827855749e-06	9.66730122086443e-05	4.79915534865864e-05
matm_other_delta2	9.85439995850187e-06	0.000195532734933127	4.79915534865864e-05
rf_020_009	9.75581364141736e-06	0.000152847238668019	4.79915534865864e-05
mtarjeta_master_descuentos	9.64381523553299e-06	0.00027201658446605	4.79915534865864e-05
cdescubierto_preacordado_ratioavg6	9.58522357171901e-06	0.000149896667511845	4.79915534865864e-05
cforex_sell_lag2	9.52810302784426e-06	4.30256197413244e-06	2.39957767432932e-05
rf_030_015	9.39988294048952e-06	4.93179040513204e-05	2.39957767432932e-05
rf_031_004	9.39194810931851e-06	0.000265956717864802	4.79915534865864e-05
rf_048_007	9.28547416362794e-06	5.83736916055715e-06	2.39957767432932e-05
rf_009_008	9.26237082821518e-06	0.0001118765315955	4.79915534865864e-05
rf_002_003	9.14669830268274e-06	0.000202580376796553	4.79915534865864e-05
rf_045_005	9.10279383695681e-06	7.02638414616226e-06	4.79915534865864e-05
rf_037_015	9.09741914490127e-06	2.59429181483756e-05	2.39957767432932e-05
cprestamos_prendarios_lag1	9.09614035541309e-06	8.35796755554791e-05	2.39957767432932e-05
ccomisiones_mantenimiento_delta1	9.06028592711836e-06	0.000207434222238386	4.79915534865864e-05
rf_045_008	8.9934861372828e-06	0.000102983719873602	4.79915534865864e-05
mttarjeta_master_debitos_automaticos_delta2	8.94753452031666e-06	2.64672751742086e-05	2.39957767432932e-05
ccheques_depositados_lag2	8.90025451116699e-06	0.000386479471661942	7.19873302298795e-05
ctarjeta_master_ratiomax6	8.76172410355948e-06	8.15020879882597e-06	2.39957767432932e-05
rf_026_009	8.71081237706581e-06	0.000212048564065716	7.19873302298795e-05
rf_009_005	8.675581182637e-06	6.48076940306576e-06	2.39957767432932e-05
rf_011_010	8.53222811297073e-06	3.03446828030711e-05	4.79915534865864e-05
ctarjeta_master_transacciones_min6	8.51888626798786e-06	3.32130574524927e-05	4.79915534865864e-05
mpagodeservicios_ratioavg6	8.49039863999788e-06	0.000140035921063883	2.39957767432932e-05
rf_001_012	8.46641301664246e-06	0.000554793825410884	9.59831069731727e-05
ctarjeta_visa_descuentos_tend6	8.29065146593087e-06	0.000344135516054201	7.19873302298795e-05
Visa_delinquency_delta2	8.22374095007857e-06	9.11460057201343e-05	2.39957767432932e-05
active_quarter_delta1	8.20812218136988e-06	6.2901585382697e-05	2.39957767432932e-05
rf_044_012	8.19177441304806e-06	1.80251270582973e-05	2.39957767432932e-05
rf_023_015	8.14131295102133e-06	0.00098025144744718	0.000167970437203052
kmes_delta2	8.03582481889891e-06	3.02568175717153e-06	2.39957767432932e-05
rf_013_004	7.89081877941187e-06	0.000444433677646847	9.59831069731727e-05
rf_023_001	7.77091058371723e-06	3.68892253579273e-06	2.39957767432932e-05
rf_009_014	7.7345652487471e-06	0.000675767242814011	0.000119978883716466
rf_037_013	7.59860234065502e-06	0.000129353209548399	2.39957767432932e-05
mcheques_depositados_delta2	7.54204630745522e-06	0.000131895632533113	2.39957767432932e-05
ccajeros_propios_descuentos_ratioavg6	7.50200573168931e-06	4.64707871191623e-05	2.39957767432932e-05
ctarjeta_master_tend6	7.49188918196584e-06	0.000398070596295153	7.19873302298795e-05
cseguro_vivienda_tend6	7.41607914252209e-06	0.000140035921063883	2.39957767432932e-05
ccaja_seguridad_avg6	7.26702592311523e-06	0.000351032936715631	7.19873302298795e-05
rf_012_007	7.22279983991292e-06	0.000264723770263519	4.79915534865864e-05
rf_043_010	7.18291767275477e-06	2.21363695770582e-06	2.39957767432932e-05
cplazo_fijo_lag2	7.01742195987882e-06	1.34093680498159e-05	2.39957767432932e-05
rf_049_003	6.82491101902168e-06	0.000840215526383297	0.000143974660459759
rf_047_010	6.77084184095517e-06	0.000277056080638651	4.79915534865864e-05
ccheques_depositados_lag1	6.75296982980748e-06	8.58443310346173e-05	2.39957767432932e-05
rf_013_009	6.62972233265845e-06	0.000238749674129823	4.79915534865864e-05
rf_017_009	6.59104807113672e-06	1.90043992335692e-06	2.39957767432932e-05
tcallcenter_lag2	6.55396829625785e-06	7.20537412552093e-05	2.39957767432932e-05
mprestamos_hipotecarios_tend6	6.51738582840215e-06	0.00020867000420197	4.79915534865864e-05
rf_047_014	6.47006133683535e-06	0.000171797785017854	4.79915534865864e-05
cforex_lag1	6.45176242249015e-06	1.07068035950496e-05	4.79915534865864e-05
mprestamos_prendarios_ratioavg6	6.44081334752808e-06	4.14837266491451e-05	2.39957767432932e-05
rf_043_015	6.40846390969111e-06	0.000554640769846587	9.59831069731727e-05
rf_015_000	6.31805147676751e-06	4.62851363883944e-06	2.39957767432932e-05
rf_018_014	6.27657850316649e-06	0.000133467286429461	2.39957767432932e-05
mtarjeta_visa_descuentos_delta2	6.2118754672665e-06	2.03904023991494e-05	2.39957767432932e-05
rf_041_006	6.18386434516939e-06	0.000128114593222512	2.39957767432932e-05
cseguro_accidentes_personales_lag1	6.17171584503172e-06	1.99198982570506e-05	2.39957767432932e-05
rf_017_005	6.10079615132459e-06	3.75269568758323e-06	2.39957767432932e-05
rf_021_007	6.09757709640428e-06	0.000223302399585013	4.79915534865864e-05
rf_020_015	5.98862173587604e-06	4.80282692040014e-06	2.39957767432932e-05
rf_049_013	5.93295407094932e-06	6.80218608808988e-05	2.39957767432932e-05
entrenamiento	5.90994226050994e-06	2.80601867878202e-06	2.39957767432932e-05
rf_037_007	5.71816831970066e-06	0.000367085347611876	7.19873302298795e-05
rf_044_014	5.69905784125586e-06	0.000267979035367136	4.79915534865864e-05
rf_049_011	5.62436434248384e-06	0.000554936960707125	9.59831069731727e-05
Visa_delinquency	5.5572611761631e-06	0.000167937383562802	4.79915534865864e-05
rf_010_013	5.40068490796109e-06	0.000417006970833479	7.19873302298795e-05
cprestamos_prendarios_ratiomax6	5.39019737807892e-06	0.000250299700509658	4.79915534865864e-05
active_quarter_delta2	5.36717100684832e-06	5.00449179817321e-05	2.39957767432932e-05
rf_027_011	5.31692859672466e-06	8.12895108156247e-06	2.39957767432932e-05
rf_008_006	5.30428758982465e-06	5.17696274423774e-06	2.39957767432932e-05
rf_022_008	5.20419479087938e-06	8.75704576764135e-05	2.39957767432932e-05
ccuenta_debitos_automaticos_delta1	5.20250525907187e-06	0.000264837144755591	4.79915534865864e-05
rf_009_009	5.14693183926633e-06	6.1342686116707e-05	2.39957767432932e-05
ctarjeta_master_debitos_automaticos_lag2	5.14027547756611e-06	1.70146768977055e-05	2.39957767432932e-05
rf_039_010	5.13418186644522e-06	0.000218672468765023	4.79915534865864e-05
rf_040_012	5.10960437092803e-06	5.80477399408645e-05	2.39957767432932e-05
rf_008_013	5.10433688469796e-06	0.0001960415029663	4.79915534865864e-05
minversion2_lag1	5.04188037087179e-06	0.00010299647450396	2.39957767432932e-05
rf_005_015	5.015888558502e-06	3.6581697048182e-05	2.39957767432932e-05
ctarjeta_master_debitos_automaticos	4.93166702198569e-06	8.12512469245504e-05	4.79915534865864e-05
rf_039_011	4.88997259635118e-06	7.19361152196846e-06	2.39957767432932e-05
cinversion2_tend6	4.83958873854139e-06	1.77714516322862e-06	2.39957767432932e-05
rf_015_002	4.75906356288173e-06	0.000416766050037826	7.19873302298795e-05
mprestamos_prendarios_delta1	4.67881488224653e-06	0.000137927155511344	2.39957767432932e-05
ctarjeta_master_delta2	4.56967775184109e-06	4.56190612474714e-06	2.39957767432932e-05
rf_030_000	4.41253353277719e-06	0.000400702301692375	7.19873302298795e-05
rf_017_013	4.35120188007488e-06	4.48622865128908e-05	2.39957767432932e-05
cforex_sell	4.28856007618023e-06	3.33462724806773e-06	2.39957767432932e-05
rf_022_002	4.27190893137323e-06	0.000134130527208083	2.39957767432932e-05
rf_041_013	4.19984005522065e-06	0.000115161557503286	2.39957767432932e-05
rf_016_007	4.18468883191792e-06	7.90121007061284e-05	2.39957767432932e-05
rf_028_010	4.14750001111359e-06	0.000229829935966059	4.79915534865864e-05
rf_039_006	4.12607508690407e-06	0.000257224047612956	4.79915534865864e-05
rf_044_004	4.09692854310925e-06	0.000280071842127766	4.79915534865864e-05
rf_004_014	4.07999866315605e-06	3.39698321870733e-06	2.39957767432932e-05
rf_032_014	4.07335934238182e-06	0.000415589789682579	7.19873302298795e-05
rf_045_006	4.05007703724402e-06	0.000275468837749643	4.79915534865864e-05
rf_003_007	4.02968072892848e-06	7.39655186277734e-05	2.39957767432932e-05
minversion1_pesos_lag2	3.98355662258944e-06	0.000266041748733856	4.79915534865864e-05
mcheques_depositados_lag2	3.93214294882045e-06	8.89748841969555e-05	2.39957767432932e-05
rf_047_009	3.89887810124101e-06	0.000119213278413709	2.39957767432932e-05
rf_040_013	3.87048135818963e-06	0.000127000688837905	2.39957767432932e-05
mprestamos_prendarios_min6	3.74199405631471e-06	0.000120589361311233	2.39957767432932e-05
rf_019_014	3.72804929857015e-06	3.43468023732127e-05	2.39957767432932e-05
rf_016_008	3.70768131179357e-06	0.000279717546840041	4.79915534865864e-05
rf_043_004	3.68760838105006e-06	2.50713517405721e-05	2.39957767432932e-05
rf_050_011	3.64415321973889e-06	0.000278909753584028	4.79915534865864e-05
mcaja_ahorro_adicional_lag2	3.61006976767728e-06	4.20860286382777e-05	2.39957767432932e-05
rf_048_005	3.59719098785692e-06	6.29327633680168e-05	2.39957767432932e-05
mplazo_fijo_dolares_delta2	3.51156457500099e-06	6.57713772132696e-06	2.39957767432932e-05
rf_009_001	3.4929142815622e-06	0.000104820386645168	2.39957767432932e-05
rf_013_014	3.48395827490151e-06	5.73632414449798e-05	2.39957767432932e-05
cseguro_vivienda_max6	3.39254338750551e-06	2.68980982440822e-05	2.39957767432932e-05
rf_033_011	3.24393107205694e-06	0.000280071842127766	4.79915534865864e-05
cseguro_auto_ratioavg6	3.08824557225842e-06	0.000121102380887859	2.39957767432932e-05
rf_022_006	3.03158201321578e-06	0.000110215595286645	2.39957767432932e-05
rf_026_000	2.91149996807433e-06	0.000103771672593502	2.39957767432932e-05
rf_021_010	2.90793561439082e-06	2.95666503512269e-05	2.39957767432932e-05
mplazo_fijo_dolares_min6	2.90756823442775e-06	3.48201408776133e-06	2.39957767432932e-05
rf_048_003	2.9036204999117e-06	8.83612447586158e-05	2.39957767432932e-05
cseguro_vivienda_min6	2.65861294643972e-06	3.72180113849361e-05	2.39957767432932e-05
ctarjeta_visa_descuentos_max6	2.64396031022973e-06	5.45331306866325e-06	2.39957767432932e-05
ccajas_otras_delta2	2.63883859192055e-06	0.000280071842127766	4.79915534865864e-05
rf_047_002	2.60230660680803e-06	0.000420107763191649	7.19873302298795e-05
rf_050_005	2.57370449259699e-06	8.60937549171757e-06	2.39957767432932e-05
rf_041_005	2.50485755152122e-06	8.77263476030126e-05	2.39957767432932e-05
rf_033_012	2.40731481114365e-06	0.000134313343576549	2.39957767432932e-05
rf_019_006	2.37942113542847e-06	0.000140035921063883	2.39957767432932e-05
rf_042_011	2.32677155450149e-06	0.000104009759026854	2.39957767432932e-05
rf_016_011	2.31681165329015e-06	0.00027214271358848	4.79915534865864e-05
cpayroll_trx_delta1	2.29964768061658e-06	1.24428505049021e-05	2.39957767432932e-05
cseguro_vida_ratiomax6	2.19292844159701e-06	0.000135505192924456	2.39957767432932e-05
rf_034_000	2.11916859355866e-06	0.000138852574802881	2.39957767432932e-05
rf_048_014	2.08045769004584e-06	0.000140035921063883	2.39957767432932e-05
rf_032_000	2.01461315211774e-06	0.000139742564565647	2.39957767432932e-05
rf_016_015	2.00475053619279e-06	0.000138274364893314	2.39957767432932e-05
cpagodeservicios_ratioavg6	1.7033603989461e-06	0.000136430612215993	2.39957767432932e-05
rf_006_000	1.60252603970516e-06	0.000280071842127766	4.79915534865864e-05
cinversion2	1.47620373547411e-06	0.000126161717596572	2.39957767432932e-05
rf_043_000	1.21065258568311e-06	0.000140035921063883	2.39957767432932e-05
rf_016_013	9.52896019442186e-07	0.000140035921063883	2.39957767432932e-05
rf_008_003	9.16580286080583e-07	0.000140035921063883	2.39957767432932e-05
